refSeq_name	chrom	strand	start	end	symbol_name
NM_001351606	chrX	+	135520625	135582535	INTS6L
NM_001351604	chrX	+	135520625	135582535	INTS6L
NM_001351603	chrX	+	135520625	135582535	INTS6L
NM_001351601	chrX	+	135520625	135582535	INTS6L
NM_001351605	chrX	+	135520625	135582535	INTS6L
NM_182540	chrX	+	135520625	135582535	INTS6L
NR_147256	chrX	+	135520625	135582535	INTS6L
NR_147090	chrX	-	135678665	135686094	SAGE2P
NM_001017417	chrX	+	135713452	135723246	CT45A1
NM_001017435	chrX	-	135760158	135768191	CT45A3
NM_001172288	chrX	-	135777129	135785475	CT45A5
NM_001007551	chrX	-	135777129	135785475	CT45A5
NM_001017438	chrX	-	135777442	135785475	CT45A6
NM_001291543	chrX	-	135777446	135785274	CT45A7
NM_001172288	chrX	-	135794391	135802749	CT45A5
NM_001007551	chrX	-	135794391	135802749	CT45A5
NM_001017438	chrX	-	135794704	135802749	CT45A6
NM_001291543	chrX	-	135794708	135802548	CT45A7
NM_001321271	chrX	-	135811620	135820012	CT45A9
NM_001291540	chrX	-	135811620	135820012	CT45A9
NM_152582	chrX	-	135811979	135820012	CT45A2
NM_001291535	chrX	-	135811979	135820012	CT45A8
NM_001172288	chrX	-	135828933	135837280	CT45A5
NM_001007551	chrX	-	135828933	135837280	CT45A5
NM_001017438	chrX	-	135829246	135837280	CT45A6
NM_001291543	chrX	-	135829250	135837079	CT45A7
NM_001321271	chrX	-	135846138	135854538	CT45A9
NM_001291540	chrX	-	135846138	135854538	CT45A9
NM_001291535	chrX	-	135846497	135854538	CT45A8
NM_152582	chrX	-	135846497	135854538	CT45A2
NM_001321271	chrX	-	135863417	135871812	CT45A9
NM_001291540	chrX	-	135863417	135871812	CT45A9
NM_001291535	chrX	-	135863775	135871812	CT45A8
NM_152582	chrX	-	135863775	135871812	CT45A2
NM_001291527	chrX	-	135880751	135888993	CT45A10
NM_001291528	chrX	-	135880751	135888993	CT45A10
NM_001291530	chrX	-	135880751	135893428	CT45A10
NM_001291529	chrX	-	135880751	135893428	CT45A10
NM_018666	chrX	+	135893633	135913061	SAGE1
NM_173470	chrX	-	135960587	135974063	MMGT1
NM_001330000	chrX	-	135960587	135974063	MMGT1
NM_001177651	chrX	+	135985423	136047269	SLC9A6
NM_001330652	chrX	+	135985423	136047269	SLC9A6
NM_006359	chrX	+	135985426	136047269	SLC9A6
NM_001042537	chrX	+	135985426	136047269	SLC9A6
NR_027621	chrX	+	136146701	136211359	FHL1
NM_001159703	chrX	+	136147399	136211359	FHL1
NM_001449	chrX	+	136147399	136211359	FHL1
NM_001159702	chrX	+	136147399	136211359	FHL1
NM_001159700	chrX	+	136148577	136211359	FHL1
NM_001159704	chrX	+	136169295	136211359	FHL1
NM_001167819	chrX	+	136169636	136211359	FHL1
NM_001159701	chrX	+	136196753	136211359	FHL1
NM_001330659	chrX	+	136196895	136211359	FHL1
NM_001159699	chrX	+	136196895	136211359	FHL1
NM_001173517	chrX	-	136213219	136251579	MAP7D3
NM_024597	chrX	-	136216815	136251579	MAP7D3
NM_001173516	chrX	-	136216815	136256482	MAP7D3
NM_153834	chrX	+	136300962	136416888	ADGRG4
NM_001727	chrX	+	136487965	136492439	BRS3
NM_001163280	chrX	+	136497078	136512344	HTATSF1
NM_014500	chrX	+	136497511	136512344	HTATSF1
NM_016267	chrX	+	136532151	136556807	VGLL1
NR_030631	chrX	+	136550877	136550960	MIR934
NR_038462	chrX	+	136639542	136642429	LINC00892
NR_038461	chrX	+	136639542	136642429	LINC00892
NM_000074	chrX	+	136648176	136660390	CD40LG
NM_001306177	chrX	-	136665550	136767392	ARHGEF6
NM_004840	chrX	-	136665550	136781344	ARHGEF6
NM_001164803	chrX	-	136869193	136880780	RBMX
NR_028476	chrX	-	136873445	136880780	RBMX
NR_028477	chrX	-	136873445	136880780	RBMX
NM_002139	chrX	-	136873445	136880780	RBMX
NR_002735	chrX	-	136879198	136879271	SNORD61
NM_054021	chrX	-	137030147	137031674	GPR101
NM_001330661	chrX	+	137566126	137577691	ZIC3
NM_003413	chrX	+	137566186	137572100	ZIC3
NR_026935	chrX	-	138614730	138617638	LINC00889
NM_004114	chrX	-	138631572	138711665	FGF13
NM_033642	chrX	-	138631572	138739353	FGF13
NM_001139502	chrX	-	138631572	138867555	FGF13
NM_001139498	chrX	-	138631572	139205023	FGF13
NM_001139501	chrX	-	138631572	139205023	FGF13
NM_001139500	chrX	-	138631572	139205023	FGF13
NR_030229	chrX	-	138667710	138667793	MIR504
NR_038405	chrX	+	138712106	138716601	FGF13-AS1
NR_028597	chrX	+	139446818	139448973	SRD5A1P1
NM_001313913	chrX	+	139530735	139563458	F9
NM_000133	chrX	+	139530735	139563458	F9
NM_001171878	chrX	-	139581770	139642841	MCF2
NM_005369	chrX	-	139581770	139642841	MCF2
NM_001171877	chrX	-	139581770	139642841	MCF2
NM_001171879	chrX	-	139581770	139642841	MCF2
NM_001171876	chrX	-	139581770	139708222	MCF2
NM_001099855	chrX	-	139581770	139708222	MCF2
NM_173694	chrX	-	139726345	139832288	ATP11C
NM_001010986	chrX	-	139726345	139832288	ATP11C
NM_001353810	chrX	-	139726345	139933017	ATP11C
NM_001353812	chrX	-	139726345	139933017	ATP11C
NM_001353811	chrX	-	139726345	139933017	ATP11C
NR_030230	chrX	-	139924147	139924231	MIR505
NM_001013403	chrX	-	139955724	139965518	CXorf66
NR_148935	chrX	+	140017267	140018037	LOC728660
NM_001271560	chrX	+	140091666	140092911	LOC389895
NM_005634	chrX	-	140502986	140505060	SOX3
NR_028345	chrX	+	140709758	140712322	LINC00632
NR_028344	chrX	+	140709758	140714831	LINC00632
NR_104228	chrX	+	140709758	140772676	LINC00632
NM_004065	chrX	-	140783259	140784558	CDR1
NR_031725	chrX	-	140926171	140926219	MIR320D2
NM_032461	chrX	+	141002590	141003706	SPANXB1
NR_104080	chrX	-	141118029	141118136	RNU6-9
NR_125730	chrX	-	141118029	141118136	RNU6-2
NR_104088	chrX	-	141118030	141118136	RNU6-8
NR_104084	chrX	-	141118030	141118136	RNU6-7
NR_004394	chrX	-	141118030	141118136	RNU6-1
NM_012317	chrX	-	141175745	141177214	LDOC1
NM_022661	chrX	-	141241462	141242550	SPANXC
NR_037183	chrX	+	141502848	141649939	SPANXA2-OT1
NM_145662	chrX	-	141583673	141584738	SPANXA2
NM_013453	chrX	-	141583673	141584738	SPANXA1
NM_145662	chrX	+	141589707	141590772	SPANXA2
NM_013453	chrX	+	141589707	141590772	SPANXA1
NM_001318917	chrX	+	141625863	141626731	LOC645188
NM_032417	chrX	-	141697400	141698739	SPANXD
NM_138702	chrX	+	141838315	141897832	MAGEC3
NM_177456	chrX	+	141894665	141897832	MAGEC3
NM_005462	chrX	+	141903855	141909401	MAGEC1
NM_016249	chrX	-	142202341	142205290	MAGEC2
NM_001009613	chrX	+	143025917	143034280	SPANXN4
NM_001009609	chrX	-	143508734	143517475	SPANXN3
NM_001184750	chrX	-	143622789	143634503	SLITRK4
NM_173078	chrX	-	143622789	143635204	SLITRK4
NM_001184749	chrX	-	143622789	143636107	SLITRK4
NM_001009615	chrX	-	143712034	143720668	SPANXN2
NR_121210	chrX	+	143884070	143885250	UBE2NL
NM_001012989	chrX	+	143884070	143885250	UBE2NL
NM_001009614	chrX	+	145247586	145256208	SPANXN1
NM_001144004	chrX	+	145817828	145825842	SLITRK2
NM_001144003	chrX	+	145817828	145825842	SLITRK2
NM_001144005	chrX	+	145817828	145825842	SLITRK2
NM_032539	chrX	+	145817828	145825842	SLITRK2
NM_001144009	chrX	+	145821347	145825842	SLITRK2
NM_001144010	chrX	+	145821347	145825842	SLITRK2
NM_001144008	chrX	+	145821347	145825842	SLITRK2
NM_001144006	chrX	+	145821347	145825842	SLITRK2
NR_106783	chrX	-	145992749	145992826	MIR892C
NR_030589	chrX	-	145994274	145994351	MIR890
NR_030592	chrX	-	145994783	145994860	MIR888
NR_030584	chrX	-	145996668	145996743	MIR892A
NR_030593	chrX	-	145997197	145997274	MIR892B
NR_030590	chrX	-	146001052	146001131	MIR891B
NR_030581	chrX	-	146027793	146027872	MIR891A
NM_001144064	chrX	+	146809783	146810411	CXorf51A
NM_001244892	chrX	+	146809783	146810411	CXorf51B
NM_001144064	chrX	-	146814103	146814731	CXorf51A
NM_001244892	chrX	-	146814103	146814731	CXorf51B
NR_031709	chrX	-	147189703	147189787	MIR513C
NR_031708	chrX	-	147199043	147199127	MIR513B
NR_030231	chrX	-	147213462	147213591	MIR513A1
NR_030232	chrX	-	147225825	147225952	MIR513A2
NR_030233	chrX	-	147230719	147230843	MIR506
NR_030234	chrX	-	147230983	147231077	MIR507
NR_030235	chrX	-	147236912	147237027	MIR508
NR_036173	chrX	-	147250150	147250230	MIR514B
NR_030236	chrX	-	147258759	147258850	MIR509-1
NR_030586	chrX	-	147258759	147258850	MIR509-2
NR_030629	chrX	-	147258764	147258840	MIR509-3
NR_030629	chrX	-	147259651	147259726	MIR509-3
NR_030236	chrX	-	147260531	147260625	MIR509-1
NR_030586	chrX	-	147260534	147260625	MIR509-2
NR_030629	chrX	-	147260539	147260615	MIR509-3
NR_030237	chrX	-	147272334	147272408	MIR510
NR_030238	chrX	-	147279246	147279344	MIR514A1
NR_030240	chrX	-	147281942	147282030	MIR514A3
NR_030239	chrX	-	147281942	147282030	MIR514A2
NR_030239	chrX	-	147284640	147284728	MIR514A2
NR_030240	chrX	-	147284640	147284728	MIR514A3
NR_024499	chrX	-	147909430	147911817	FMR1-AS1
NR_024501	chrX	-	147909430	147911817	FMR1-AS1
NR_024502	chrX	-	147909430	147911817	FMR1-AS1
NR_024503	chrX	-	147909430	147911817	FMR1-AS1
NM_001185076	chrX	+	147911950	147951127	FMR1
NM_001185082	chrX	+	147911950	147951127	FMR1
NM_001185081	chrX	+	147911950	147951127	FMR1
NR_033700	chrX	+	147911950	147951127	FMR1
NR_033699	chrX	+	147911950	147951127	FMR1
NM_002024	chrX	+	147911950	147951127	FMR1
NM_001185075	chrX	+	147911950	147951127	FMR1
NM_152578	chrX	+	147981328	148026667	FMR1NB
NM_001169124	chrX	+	148500618	149000663	AFF2
NM_001169123	chrX	+	148500618	149000663	AFF2
NM_001169122	chrX	+	148500618	149000663	AFF2
NM_002025	chrX	+	148500618	149000663	AFF2
NM_001169125	chrX	+	148500618	149000663	AFF2
NM_001170628	chrX	+	148719090	149000663	AFF2
NM_000202	chrX	-	149476989	149505354	IDS
NM_001166550	chrX	-	149476989	149505354	IDS
NM_006123	chrX	-	149487130	149505354	IDS
NR_104128	chrX	-	149487130	149505354	IDS
NR_027455	chrX	-	149527590	149539752	LINC00893
NM_001324274	chrX	+	149540629	149548331	CXorf40A
NM_001324275	chrX	+	149540629	149548331	CXorf40A
NM_001324278	chrX	+	149540973	149548331	CXorf40A
NM_001324277	chrX	+	149540973	149548331	CXorf40A
NM_001171907	chrX	+	149540973	149548331	CXorf40A
NM_001171908	chrX	+	149540973	149548331	CXorf40A
NM_178124	chrX	+	149540973	149548331	CXorf40A
NM_001324280	chrX	+	149540973	149548331	CXorf40A
NM_001324276	chrX	+	149540973	149555338	CXorf40A
NM_001324279	chrX	+	149540973	149555338	CXorf40A
NM_001171909	chrX	+	149544519	149555338	CXorf40A
NM_001323079	chrX	-	149548209	149549852	HSFX3
NM_001351114	chrX	-	149548391	149549911	HSFX4
NM_005365	chrX	-	149581652	149587452	MAGEA9
NM_001080790	chrX	-	149581652	149587459	MAGEA9B
NM_001164415	chrX	-	149592511	149595310	HSFX2
NM_016153	chrX	-	149592522	149595314	HSFX1
NM_032508	chrX	-	149596555	149631912	TMEM185A
NM_001174092	chrX	-	149596555	149631912	TMEM185A
NR_104121	chrX	-	149596555	149631912	TMEM185A
NM_001282302	chrX	-	149603708	149631912	TMEM185A
NM_001011544	chrX	+	149688236	149717268	MAGEA11
NM_005366	chrX	+	149712077	149717268	MAGEA11
NM_016153	chrX	+	149774067	149776859	HSFX1
NM_001164415	chrX	+	149774071	149776870	HSFX2
NM_001080790	chrX	+	149781929	149787737	MAGEA9B
NM_005365	chrX	+	149781936	149787737	MAGEA9
NR_109813	chrX	+	149825707	149879799	LINC00850
NR_102703	chrX	-	149878762	149897006	MAGEA8-AS1
NM_005364	chrX	+	149881140	149885835	MAGEA8
NM_001166401	chrX	+	149881140	149885835	MAGEA8
NM_001166400	chrX	+	149881140	149885835	MAGEA8
NM_001351114	chrX	+	149929585	149931105	HSFX4
NM_001013845	chrX	-	149932196	149938498	CXorf40B
NR_027456	chrX	+	149938547	150016787	LINC00894
NR_031748	chrX	+	150228003	150228083	MIR2114
NM_001177465	chrX	+	150363277	150514178	MAMLD1
NM_001177466	chrX	+	150445453	150514178	MAMLD1
NM_005491	chrX	+	150445453	150514178	MAMLD1
NM_000252	chrX	+	150568596	150673143	MTM1
NM_001353993	chrX	+	150692961	150765103	MTMR1
NM_001353992	chrX	+	150692961	150765103	MTMR1
NM_001353994	chrX	+	150692961	150765103	MTMR1
NM_001353991	chrX	+	150692961	150765103	MTMR1
NM_001306145	chrX	+	150693363	150735700	MTMR1
NR_148676	chrX	+	150693363	150765095	MTMR1
NM_001306144	chrX	+	150693363	150765103	MTMR1
NM_003828	chrX	+	150693363	150765103	MTMR1
NM_001353990	chrX	+	150693363	150765103	MTMR1
NM_001353996	chrX	+	150711754	150765103	MTMR1
NM_001353995	chrX	+	150711754	150765103	MTMR1
NM_134445	chrX	-	150766335	150898816	CD99L2
NM_134446	chrX	-	150766335	150898816	CD99L2
NM_001184808	chrX	-	150766335	150898816	CD99L2
NM_031462	chrX	-	150766335	150898816	CD99L2
NM_001242614	chrX	-	150766335	150898816	CD99L2
NM_001301231	chrX	+	150980507	150990775	HMGB3
NM_005342	chrX	+	150983274	150990775	HMGB3
NM_001301229	chrX	+	150983274	150990775	HMGB3
NM_001301228	chrX	+	150983384	150990775	HMGB3
NR_036256	chrX	+	151168221	151168326	MIR4330
NR_135300	chrX	-	151175197	151177836	GPR50-AS1
NM_004224	chrX	+	151176583	151181465	GPR50
NM_001017980	chrX	+	151397184	151409364	VMA21
NR_135614	chrX	+	151515550	151516262	LOC105377213
NM_173493	chrX	+	151563534	151676739	PASD1
NM_024082	chrX	+	151695257	151701591	PRRG3
NR_033262	chrX	+	151698306	151701591	PRRG3
NM_033085	chrX	+	151716035	151723192	FATE1
NM_005140	chrX	+	151734745	151745564	CNGA2
NR_136578	chrX	-	151904430	151911083	LOC105373368
NM_001011548	chrX	+	151912888	151925170	MAGEA4
NM_002362	chrX	+	151916236	151925170	MAGEA4
NM_001011549	chrX	+	151916924	151925170	MAGEA4
NM_001011550	chrX	+	151918287	151925170	MAGEA4
NM_004961	chrX	-	151953123	151974679	GABRE
NR_029638	chrX	-	151958577	151958658	MIR224
NR_029973	chrX	-	151959627	151959712	MIR452
NM_021049	chrX	-	152114048	152117939	MAGEA5
NM_001204811	chrX	-	152114048	152138578	MAGEA10-MAGEA5
NM_001251828	chrX	-	152133310	152138578	MAGEA10
NM_021048	chrX	-	152133310	152138578	MAGEA10
NM_001011543	chrX	-	152133310	152138578	MAGEA10
NM_000808	chrX	-	152167161	152451359	GABRA3
NR_029521	chrX	-	152392218	152392299	MIR105-1
NR_030409	chrX	-	152393420	152393529	MIR767
NR_029522	chrX	-	152394411	152394492	MIR105-2
NM_018558	chrX	+	152638182	152653362	GABRQ
NM_005362	chrX	+	152698751	152702347	MAGEA3
NM_001129828	chrX	-	152708260	152709265	CSAG3
NM_001129826	chrX	-	152708260	152709265	CSAG3
NR_130638	chrX	-	152708260	152714549	CSAG3
NM_001282504	chrX	+	152714585	152718607	MAGEA2
NM_001282501	chrX	+	152714585	152718607	MAGEA2
NM_001282505	chrX	+	152714585	152718607	MAGEA2
NM_005361	chrX	+	152714585	152718607	MAGEA2
NM_153488	chrX	+	152714585	152718607	MAGEA2B
NM_175743	chrX	+	152714585	152718607	MAGEA2
NM_175742	chrX	+	152714585	152718607	MAGEA2
NM_001282502	chrX	+	152714585	152718607	MAGEA2
NM_001321404	chrX	+	152714585	152718607	MAGEA2B
NM_001321403	chrX	+	152714585	152718607	MAGEA2B
NM_001321402	chrX	+	152714585	152718607	MAGEA2B
NM_001321400	chrX	+	152714585	152718607	MAGEA2B
NM_001321401	chrX	+	152714585	152718607	MAGEA2B
NM_001102576	chrX	-	152727483	152733736	CSAG1
NM_153478	chrX	-	152727483	152733736	CSAG1
NM_005367	chrX	+	152733778	152737669	MAGEA12
NM_001166387	chrX	+	152733778	152737669	MAGEA12
NR_073432	chrX	+	152733826	152740983	CSAG4
NM_001166386	chrX	+	152733861	152737669	MAGEA12
NM_001282505	chrX	-	152749862	152753884	MAGEA2
NM_001282502	chrX	-	152749862	152753884	MAGEA2
NM_005361	chrX	-	152749862	152753884	MAGEA2
NM_153488	chrX	-	152749862	152753884	MAGEA2B
NM_001321402	chrX	-	152749862	152753884	MAGEA2B
NM_175743	chrX	-	152749862	152753884	MAGEA2
NM_175742	chrX	-	152749862	152753884	MAGEA2
NM_001282504	chrX	-	152749862	152753884	MAGEA2
NM_001282501	chrX	-	152749862	152753884	MAGEA2
NM_001321404	chrX	-	152749862	152753884	MAGEA2B
NM_001321403	chrX	-	152749862	152753884	MAGEA2B
NM_001321401	chrX	-	152749862	152753884	MAGEA2B
NM_001321400	chrX	-	152749862	152753884	MAGEA2B
NR_130638	chrX	+	152753920	152760222	CSAG3
NM_001129828	chrX	+	152759217	152760222	CSAG3
NM_001129826	chrX	+	152759217	152760222	CSAG3
NM_005363	chrX	-	152766135	152769729	MAGEA6
NM_175868	chrX	-	152766135	152769729	MAGEA6
NM_004344	chrX	-	152827326	152830757	CETN2
NM_015922	chrX	+	152830966	152869363	NSDHL
NM_001129765	chrX	+	152830966	152869363	NSDHL
NM_007150	chrX	+	152914441	152973481	ZNF185
NM_001178108	chrX	+	152914441	152973481	ZNF185
NM_001178110	chrX	+	152914441	152973481	ZNF185
NM_001178106	chrX	+	152914441	152973481	ZNF185
NM_001178107	chrX	+	152914441	152973481	ZNF185
NM_001178109	chrX	+	152914441	152973481	ZNF185
NM_001178113	chrX	+	152917864	152973481	ZNF185
NM_001178115	chrX	+	152941670	152973481	ZNF185
NM_052926	chrX	-	152988823	152992217	PNMA5
NM_001103150	chrX	-	152988823	152992217	PNMA5
NM_001103151	chrX	-	152988823	152992217	PNMA5
NM_001184924	chrX	-	152988823	152994127	PNMA5
NM_001282535	chrX	+	153056408	153060467	PNMA3
NM_013364	chrX	+	153056408	153060467	PNMA3
NM_032882	chrX	+	153072413	153075019	PNMA6A
NM_004988	chrX	+	153179283	153183878	MAGEA1
NM_001354980	chrX	-	153317688	153321780	PNMA6F
NM_001080485	chrX	+	153334154	153352926	ZNF275
NR_135656	chrX	+	153352028	153360109	LOC105373378
NM_001351294	chrX	-	153395638	153400696	PNMA6E
NM_001351293	chrX	-	153395638	153401420	PNMA6E
NM_001136273	chrX	+	153418322	153421628	ZFP92
NM_080701	chrX	-	153444719	153446487	TREX2
NM_017518	chrX	-	153447664	153470631	HAUS7
NR_073156	chrX	-	153447664	153495525	HAUS7
NM_001711	chrX	+	153494888	153509554	BGN
NM_021949	chrX	+	153536121	153582929	ATP2B3
NM_001001344	chrX	+	153536121	153582929	ATP2B3
NM_152274	chrX	-	153587924	153599177	CCNQ
NM_001130997	chrX	-	153587924	153599177	CCNQ
NR_131982	chrX	+	153599339	153599893	LOC105373383
NM_001395	chrX	+	153642442	153651326	DUSP9
NM_001318503	chrX	+	153647202	153651326	DUSP9
NM_001135740	chrX	-	153669732	153673288	PNCK
NM_001039582	chrX	-	153669732	153674361	PNCK
NM_005629	chrX	+	153688296	153696593	SLC6A8
NM_001142805	chrX	+	153688296	153696593	SLC6A8
NM_001142806	chrX	+	153689510	153696593	SLC6A8
NM_001139457	chrX	-	153700491	153724101	BCAP31
NM_001139441	chrX	-	153700491	153724127	BCAP31
NM_005745	chrX	-	153700491	153724383	BCAP31
NM_001256447	chrX	-	153700491	153724746	BCAP31
NM_000033	chrX	+	153724867	153744762	ABCD1
NM_001163257	chrX	+	153764195	153779346	PLXNB3
NM_005393	chrX	+	153764195	153779346	PLXNB3
NM_014370	chrX	+	153781000	153785732	SRPK3
NM_001170760	chrX	+	153781000	153785732	SRPK3
NM_001170761	chrX	+	153781000	153785732	SRPK3
NM_004135	chrX	-	153785765	153794523	IDH3G
NM_174869	chrX	-	153785765	153794523	IDH3G
NM_001204527	chrX	+	153794174	153798512	SSR4
NR_037927	chrX	+	153794448	153798512	SSR4
NM_001204526	chrX	+	153794448	153798512	SSR4
NM_006280	chrX	+	153794563	153798512	SSR4
NM_001303516	chrX	-	153802165	153829896	PDZD4
NM_001303515	chrX	-	153802165	153829896	PDZD4
NM_032512	chrX	-	153802165	153830567	PDZD4
NM_001303514	chrX	-	153802165	153830567	PDZD4
NM_001303513	chrX	-	153802165	153830567	PDZD4
NM_001303512	chrX	-	153802165	153830567	PDZD4
NM_024003	chrX	-	153861513	153875944	L1CAM
NM_001143963	chrX	-	153861513	153875944	L1CAM
NM_000425	chrX	-	153861513	153876045	L1CAM
NM_001278116	chrX	-	153861513	153886174	L1CAM
NR_130768	chrX	+	153880671	153888973	LCA10
NR_027419	chrX	+	153902530	153907166	AVPR2
NM_000054	chrX	+	153904713	153907166	AVPR2
NM_001146151	chrX	+	153904713	153907166	AVPR2
NM_001666	chrX	-	153907375	153926260	ARHGAP4
NM_001164741	chrX	-	153907375	153926260	ARHGAP4
NM_001256119	chrX	-	153929826	153935154	NAA10
NM_001256120	chrX	-	153929826	153935154	NAA10
NM_003491	chrX	-	153929826	153935154	NAA10
NM_002910	chrX	-	153935268	153944780	RENBP
NM_005334	chrX	-	153947556	153971368	HCFC1
NR_046608	chrX	+	153968764	153970091	HCFC1-AS1
NM_003492	chrX	+	153972539	153983195	TMEM187
NR_036174	chrX	+	153981096	153981177	MIR3202-1
NR_036175	chrX	-	153981097	153981176	MIR3202-2
NM_001569	chrX	-	154010505	154019891	IRAK1
NM_001025243	chrX	-	154010505	154019891	IRAK1
NM_001025242	chrX	-	154010505	154019891	IRAK1
NR_031757	chrX	-	154019919	154019989	MIR718
NM_004992	chrX	-	154021812	154097731	MECP2
NM_001316337	chrX	-	154030234	154097731	MECP2
NM_001110792	chrX	-	154030234	154097731	MECP2
NM_020061	chrX	+	154144223	154159032	OPN1LW
NM_001048181	chrX	+	154182595	154196146	OPN1MW2
NM_000513	chrX	+	154182595	154196861	OPN1MW
NM_001330067	chrX	+	154182617	154196146	OPN1MW3
NM_001048181	chrX	+	154219733	154233286	OPN1MW2
NM_000513	chrX	+	154219733	154234001	OPN1MW
NM_001330067	chrX	+	154219755	154233286	OPN1MW3
NM_001048181	chrX	+	154257537	154271090	OPN1MW2
NM_000513	chrX	+	154257537	154271805	OPN1MW
NM_001330067	chrX	+	154257559	154271090	OPN1MW3
NM_001586	chrX	-	154271264	154295101	TEX28
NM_001205201	chrX	-	154271264	154295211	TEX28
NM_012253	chrX	+	154295673	154330363	TKTL1
NM_001145933	chrX	+	154295673	154330363	TKTL1
NM_001145934	chrX	+	154305056	154330363	TKTL1
NM_001456	chrX	-	154348531	154374638	FLNA
NM_001110556	chrX	-	154348531	154374638	FLNA
NM_000117	chrX	+	154379236	154381523	EMD
NM_001256580	chrX	+	154398064	154402339	RPL10
NM_001303625	chrX	+	154398064	154402339	RPL10
NM_001256577	chrX	+	154398064	154402339	RPL10
NM_006013	chrX	+	154398064	154402339	RPL10
NM_001303624	chrX	+	154398371	154402339	RPL10
NM_001303626	chrX	+	154398496	154402339	RPL10
NR_000011	chrX	+	154400280	154400415	SNORA70
NM_001303620	chrX	-	154401235	154409278	DNASE1L1
NM_006730	chrX	-	154401235	154409278	DNASE1L1
NM_001009934	chrX	-	154401235	154412091	DNASE1L1
NM_001009933	chrX	-	154401235	154412091	DNASE1L1
NM_001009932	chrX	-	154401235	154412091	DNASE1L1
NM_001303465	chrX	+	154411517	154421724	TAZ
NR_024048	chrX	+	154411517	154421724	TAZ
NM_181313	chrX	+	154411517	154421724	TAZ
NM_181312	chrX	+	154411517	154421724	TAZ
NM_000116	chrX	+	154411517	154421724	TAZ
NM_181311	chrX	+	154411517	154421724	TAZ
NR_103768	chrX	-	154424379	154428479	CH17-340M24.3
NM_001183	chrX	+	154428631	154436517	ATP6AP1
NM_001493	chrX	+	154436912	154443467	GDI1
NM_004699	chrX	+	154444125	154450654	FAM50A
NR_106917	chrX	+	154450319	154450386	MIR6858
NM_017514	chrX	+	154458280	154473646	PLXNA3
NM_006014	chrX	-	154477768	154479257	LAGE3
